9.689999999999999503e+00,4.730000000000000426e+00,1.033560999999999979e+02
3.439999999999999947e+00,3.859999999999999876e+00,1.955359999999999943e+01
8.849999999999999645e+00,2.600000000000000089e+00,8.352249999999999375e+01
3.169999999999999929e+00,9.259999999999999787e+00,2.856889999999999930e+01
2.450000000000000178e+00,7.040000000000000036e+00,2.008250000000000313e+01
6.080000000000000071e+00,6.500000000000000000e+00,4.996640000000000015e+01
1.780000000000000027e+00,6.900000000000000355e+00,1.696840000000000259e+01
3.319999999999999840e+00,7.059999999999999609e+00,2.514239999999999853e+01
2.120000000000000107e+00,7.230000000000000426e+00,1.895439999999999969e+01
7.589999999999999858e+00,5.790000000000000036e+00,6.918810000000000571e+01
9.529999999999999361e+00,5.110000000000000320e+00,1.010408999999999935e+02
7.209999999999999964e+00,7.929999999999999716e+00,6.784409999999999741e+01
8.419999999999999929e+00,4.540000000000000036e+00,7.997639999999999816e+01
7.940000000000000391e+00,2.859999999999999876e+00,6.876360000000001094e+01
6.730000000000000426e+00,5.169999999999999929e+00,5.563290000000000646e+01
6.769999999999999574e+00,2.589999999999999858e+00,5.101289999999999480e+01
4.019999999999999574e+00,3.520000000000000018e+00,2.320039999999999480e+01
1.870000000000000107e+00,9.240000000000000213e+00,2.197690000000000055e+01
1.750000000000000000e+00,9.779999999999999361e+00,2.262249999999999872e+01
1.379999999999999893e+00,9.230000000000000426e+00,2.036439999999999984e+01
3.669999999999999929e+00,4.209999999999999964e+00,2.188889999999999958e+01
3.629999999999999893e+00,8.109999999999999432e+00,2.939689999999999870e+01
9.169999999999999929e+00,9.630000000000000782e+00,1.033489000000000004e+02
8.039999999999999147e+00,8.830000000000000071e+00,8.230159999999997922e+01
9.169999999999999929e+00,2.899999999999999911e+00,8.988889999999999247e+01
6.940000000000000391e+00,1.820000000000000062e+00,5.180360000000000298e+01
2.279999999999999805e+00,7.160000000000000142e+00,1.951839999999999975e+01
8.679999999999999716e+00,9.539999999999999147e+00,9.442239999999999611e+01
8.019999999999999574e+00,5.690000000000000391e+00,7.570039999999998770e+01
9.429999999999999716e+00,6.879999999999999893e+00,1.026848999999999990e+02
1.070000000000000062e+00,7.839999999999999858e+00,1.682489999999999952e+01
2.779999999999999805e+00,4.120000000000000107e+00,1.596839999999999904e+01
4.700000000000000178e+00,7.280000000000000249e+00,3.665000000000000568e+01
8.199999999999999289e+00,3.270000000000000018e+00,7.378000000000000114e+01
5.860000000000000320e+00,3.479999999999999982e+00,4.129960000000000520e+01
3.290000000000000036e+00,5.040000000000000036e+00,2.090409999999999968e+01
7.879999999999999893e+00,9.119999999999999218e+00,8.033440000000000225e+01
6.490000000000000213e+00,1.560000000000000053e+00,4.524009999999999820e+01
4.030000000000000249e+00,9.310000000000000497e+00,3.486090000000000089e+01
2.790000000000000036e+00,6.230000000000000426e+00,2.024410000000000309e+01
9.550000000000000711e+00,6.429999999999999716e+00,1.040625000000000142e+02
6.219999999999999751e+00,9.330000000000000071e+00,5.734839999999999804e+01
5.620000000000000107e+00,1.000000000000000000e+00,3.358440000000000225e+01
6.780000000000000249e+00,2.509999999999999787e+00,5.098839999999999861e+01
8.740000000000000213e+00,5.459999999999999964e+00,8.730760000000000787e+01
5.860000000000000320e+00,3.580000000000000071e+00,4.149960000000000093e+01
6.530000000000000249e+00,8.529999999999999361e+00,5.970090000000000430e+01
8.369999999999999218e+00,3.479999999999999982e+00,7.701689999999997838e+01
1.360000000000000098e+00,7.490000000000000213e+00,1.682959999999999923e+01
9.869999999999999218e+00,7.610000000000000320e+00,1.126368999999999829e+02
2.970000000000000195e+00,8.089999999999999858e+00,2.500090000000000146e+01
5.690000000000000391e+00,6.280000000000000249e+00,4.493610000000000326e+01
8.769999999999999574e+00,5.509999999999999787e+00,8.793289999999998940e+01
9.800000000000000711e+00,6.280000000000000249e+00,1.086000000000000227e+02
8.009999999999999787e+00,3.600000000000000089e+00,7.136010000000000275e+01
1.379999999999999893e+00,7.200000000000000178e+00,1.630440000000000111e+01
7.459999999999999964e+00,5.559999999999999609e+00,6.677160000000000650e+01
6.660000000000000142e+00,5.790000000000000036e+00,5.593560000000000088e+01
8.900000000000000355e+00,2.729999999999999982e+00,8.467000000000000171e+01
9.730000000000000426e+00,5.450000000000000178e+00,1.055729000000000184e+02
3.740000000000000213e+00,4.209999999999999964e+00,2.240760000000000218e+01
7.860000000000000320e+00,6.530000000000000249e+00,7.483960000000000434e+01
4.379999999999999893e+00,1.580000000000000071e+00,2.234440000000000026e+01
2.250000000000000000e+00,2.129999999999999893e+00,9.322499999999999787e+00
5.129999999999999893e+00,7.849999999999999645e+00,4.201689999999999969e+01
9.599999999999999645e+00,9.580000000000000071e+00,1.113199999999999932e+02
9.910000000000000142e+00,5.030000000000000249e+00,1.082681000000000040e+02
4.599999999999999645e+00,3.479999999999999982e+00,2.811999999999999744e+01
9.929999999999999716e+00,5.150000000000000355e+00,1.089048999999999978e+02
4.900000000000000355e+00,7.179999999999999716e+00,3.837000000000000455e+01
1.330000000000000071e+00,5.240000000000000213e+00,1.224890000000000079e+01
6.889999999999999680e+00,4.030000000000000249e+00,5.553209999999999980e+01
3.729999999999999982e+00,7.580000000000000071e+00,2.907290000000000063e+01
1.989999999999999991e+00,6.549999999999999822e+00,1.706009999999999849e+01
2.040000000000000036e+00,3.540000000000000036e+00,1.124160000000000004e+01
3.819999999999999840e+00,2.490000000000000213e+00,1.957240000000000180e+01
2.529999999999999805e+00,2.600000000000000089e+00,1.160089999999999932e+01
1.239999999999999991e+00,9.560000000000000497e+00,2.065760000000000218e+01
8.630000000000000782e+00,3.149999999999999911e+00,8.077690000000001191e+01
8.279999999999999361e+00,4.500000000000000000e+00,7.755839999999999179e+01
1.179999999999999938e+00,6.179999999999999716e+00,1.375239999999999974e+01
3.339999999999999858e+00,6.879999999999999893e+00,2.491559999999999775e+01
3.069999999999999840e+00,2.209999999999999964e+00,1.384489999999999910e+01
8.919999999999999929e+00,1.389999999999999902e+00,8.234640000000000271e+01
4.959999999999999964e+00,8.359999999999999432e+00,4.132160000000000366e+01
8.679999999999999716e+00,7.169999999999999929e+00,8.968240000000000123e+01
9.369999999999999218e+00,3.490000000000000213e+00,9.477689999999998349e+01
6.509999999999999787e+00,3.060000000000000053e+00,4.850009999999999621e+01
6.519999999999999574e+00,9.570000000000000284e+00,6.165039999999999765e+01
8.519999999999999574e+00,8.179999999999999716e+00,8.895039999999998770e+01
3.160000000000000142e+00,4.759999999999999787e+00,1.950560000000000116e+01
8.910000000000000142e+00,5.150000000000000355e+00,8.968810000000000571e+01
7.650000000000000355e+00,4.799999999999999822e+00,6.812250000000000227e+01
8.410000000000000142e+00,8.359999999999999432e+00,8.744809999999999661e+01
3.609999999999999876e+00,9.470000000000000639e+00,3.197210000000000107e+01
7.599999999999999645e+00,5.250000000000000000e+00,6.825999999999999091e+01
9.330000000000000071e+00,6.969999999999999751e+00,1.009889000000000010e+02
1.939999999999999947e+00,1.479999999999999982e+00,6.723599999999999355e+00
1.939999999999999947e+00,2.060000000000000053e+00,7.883599999999999497e+00
8.419999999999999929e+00,2.669999999999999929e+00,7.623640000000000327e+01
8.429999999999999716e+00,8.089999999999999858e+00,8.724490000000000123e+01
4.660000000000000142e+00,5.719999999999999751e+00,3.315559999999999974e+01
5.400000000000000355e+00,3.759999999999999787e+00,3.668000000000000682e+01
3.069999999999999840e+00,7.570000000000000284e+00,2.456490000000000151e+01
2.149999999999999911e+00,9.500000000000000000e+00,2.362249999999999872e+01
5.169999999999999929e+00,7.259999999999999787e+00,4.124889999999999901e+01
6.089999999999999858e+00,2.240000000000000213e+00,4.156810000000000116e+01
6.570000000000000284e+00,2.729999999999999982e+00,4.862490000000000379e+01
3.259999999999999787e+00,1.949999999999999956e+00,1.452759999999999962e+01
1.830000000000000071e+00,5.299999999999999822e+00,1.394890000000000008e+01
4.730000000000000426e+00,8.669999999999999929e+00,3.971290000000000475e+01
7.700000000000000178e+00,2.009999999999999787e+00,6.331000000000000227e+01
5.629999999999999893e+00,6.790000000000000036e+00,4.527689999999999770e+01
2.759999999999999787e+00,2.959999999999999964e+00,1.353759999999999764e+01
7.709999999999999964e+00,2.660000000000000142e+00,6.476409999999999911e+01
7.160000000000000142e+00,4.290000000000000036e+00,5.984559999999999746e+01
6.969999999999999751e+00,6.969999999999999751e+00,6.252089999999999748e+01
2.870000000000000107e+00,2.779999999999999805e+00,1.379690000000000083e+01
2.160000000000000142e+00,1.050000000000000044e+00,6.765600000000000946e+00
7.240000000000000213e+00,2.870000000000000107e+00,5.815760000000000218e+01
6.599999999999999645e+00,2.120000000000000107e+00,4.779999999999999716e+01
3.410000000000000142e+00,1.010000000000000009e+00,1.364810000000000123e+01
4.080000000000000071e+00,2.029999999999999805e+00,2.070639999999999858e+01
2.129999999999999893e+00,8.539999999999999147e+00,2.161689999999999756e+01
2.620000000000000107e+00,7.120000000000000107e+00,2.110440000000000182e+01
5.969999999999999751e+00,7.599999999999999645e+00,5.084089999999999065e+01
5.080000000000000071e+00,9.220000000000000639e+00,4.424640000000000128e+01
5.509999999999999787e+00,5.990000000000000213e+00,4.234009999999999962e+01
1.330000000000000071e+00,7.709999999999999964e+00,1.718890000000000029e+01
9.250000000000000000e+00,6.209999999999999964e+00,9.798250000000000171e+01
4.469999999999999751e+00,6.519999999999999574e+00,3.302089999999999748e+01
3.589999999999999858e+00,3.629999999999999893e+00,2.014809999999999945e+01
5.040000000000000036e+00,4.040000000000000036e+00,3.348160000000000025e+01
1.449999999999999956e+00,3.160000000000000142e+00,8.422499999999999432e+00
6.450000000000000178e+00,6.809999999999999609e+00,5.522249999999999659e+01
8.470000000000000639e+00,4.480000000000000426e+00,8.070090000000001851e+01
7.910000000000000142e+00,5.650000000000000355e+00,7.386809999999999832e+01
4.879999999999999893e+00,4.900000000000000355e+00,3.361440000000000339e+01
8.160000000000000142e+00,4.379999999999999893e+00,7.534560000000000457e+01
1.760000000000000009e+00,1.020000000000000018e+00,5.137599999999999945e+00
5.540000000000000036e+00,2.120000000000000107e+00,3.493160000000000309e+01
2.200000000000000178e+00,2.580000000000000071e+00,1.000000000000000000e+01
1.260000000000000009e+00,5.209999999999999964e+00,1.200760000000000005e+01
2.500000000000000000e+00,9.820000000000000284e+00,2.589000000000000057e+01
9.250000000000000000e+00,2.080000000000000071e+00,8.972249999999999659e+01
1.689999999999999947e+00,3.479999999999999982e+00,9.816099999999998715e+00
7.089999999999999858e+00,9.189999999999999503e+00,6.864809999999999945e+01
4.169999999999999929e+00,3.529999999999999805e+00,2.444889999999999830e+01
9.339999999999999858e+00,8.949999999999999289e+00,1.051355999999999824e+02
7.929999999999999716e+00,3.959999999999999964e+00,7.080489999999998929e+01
2.540000000000000036e+00,1.520000000000000018e+00,9.491600000000000037e+00
1.560000000000000053e+00,1.000000000000000000e+01,2.243359999999999843e+01
3.950000000000000178e+00,4.790000000000000036e+00,2.518250000000000099e+01
1.780000000000000027e+00,7.370000000000000107e+00,1.790840000000000032e+01
6.120000000000000107e+00,7.190000000000000391e+00,5.183440000000000225e+01
8.150000000000000355e+00,1.510000000000000009e+00,6.944249999999999545e+01
7.040000000000000036e+00,9.839999999999999858e+00,6.924160000000000537e+01
7.980000000000000426e+00,7.230000000000000426e+00,7.814039999999999964e+01
5.839999999999999858e+00,3.490000000000000213e+00,4.108559999999999945e+01
1.879999999999999893e+00,6.250000000000000000e+00,1.603439999999999799e+01
3.899999999999999911e+00,6.339999999999999858e+00,2.789000000000000057e+01
8.669999999999999929e+00,8.640000000000000568e+00,9.244889999999999475e+01
9.919999999999999929e+00,4.410000000000000142e+00,1.072264000000000124e+02
1.179999999999999938e+00,4.690000000000000391e+00,1.077240000000000109e+01
6.290000000000000036e+00,5.610000000000000320e+00,5.078410000000000224e+01
1.379999999999999893e+00,5.139999999999999680e+00,1.218439999999999834e+01
5.030000000000000249e+00,6.929999999999999716e+00,3.916089999999999804e+01
8.269999999999999574e+00,3.850000000000000089e+00,7.609290000000000020e+01
3.919999999999999929e+00,7.049999999999999822e+00,2.946640000000000015e+01
7.500000000000000000e+00,6.339999999999999858e+00,6.893000000000000682e+01
8.250000000000000000e+00,2.899999999999999911e+00,7.386249999999999716e+01
4.019999999999999574e+00,4.459999999999999964e+00,2.508039999999999736e+01
9.259999999999999787e+00,3.129999999999999893e+00,9.200759999999999650e+01
5.530000000000000249e+00,6.000000000000000000e+00,4.258089999999999975e+01
6.500000000000000000e+00,4.389999999999999680e+00,5.103000000000000114e+01
7.009999999999999787e+00,8.529999999999999361e+00,6.620009999999999195e+01
8.810000000000000497e+00,8.009999999999999787e+00,9.363609999999999900e+01
5.669999999999999929e+00,8.869999999999999218e+00,4.988889999999999247e+01
7.910000000000000142e+00,7.089999999999999858e+00,7.674809999999999377e+01
5.299999999999999822e+00,5.549999999999999822e+00,3.918999999999999773e+01
6.059999999999999609e+00,2.959999999999999964e+00,4.264359999999999928e+01
3.620000000000000107e+00,2.259999999999999787e+00,1.762440000000000140e+01
2.490000000000000213e+00,4.490000000000000213e+00,1.518010000000000126e+01
5.580000000000000071e+00,1.550000000000000044e+00,3.423640000000000327e+01
1.780000000000000027e+00,8.359999999999999432e+00,1.988839999999999719e+01
9.910000000000000142e+00,3.259999999999999787e+00,1.047280999999999977e+02
5.080000000000000071e+00,9.380000000000000782e+00,4.456640000000000157e+01
1.050000000000000044e+00,1.919999999999999929e+00,4.942499999999999893e+00
8.349999999999999645e+00,5.929999999999999716e+00,8.158249999999999602e+01
7.280000000000000249e+00,3.089999999999999858e+00,5.917840000000000344e+01
4.089999999999999858e+00,2.509999999999999787e+00,2.174809999999999732e+01
3.859999999999999876e+00,6.570000000000000284e+00,2.803960000000000008e+01
1.739999999999999991e+00,5.519999999999999574e+00,1.406759999999999877e+01
4.620000000000000107e+00,1.459999999999999964e+00,2.426440000000000197e+01
4.469999999999999751e+00,9.220000000000000639e+00,3.842090000000000316e+01
9.099999999999999645e+00,8.349999999999999645e+00,9.950999999999999091e+01
5.629999999999999893e+00,1.860000000000000098e+00,3.541689999999999827e+01
8.740000000000000213e+00,2.540000000000000036e+00,8.146760000000000446e+01
7.209999999999999964e+00,6.169999999999999929e+00,6.432410000000000139e+01
3.390000000000000124e+00,1.989999999999999991e+00,1.547210000000000107e+01
8.300000000000000711e+00,5.110000000000000320e+00,7.911000000000001364e+01
5.830000000000000071e+00,1.860000000000000098e+00,3.770889999999999986e+01
6.910000000000000142e+00,3.540000000000000036e+00,5.482809999999999917e+01
4.110000000000000320e+00,1.479999999999999982e+00,1.985210000000000363e+01
8.060000000000000497e+00,8.429999999999999716e+00,8.182360000000001321e+01
4.019999999999999574e+00,1.209999999999999964e+00,1.858039999999999736e+01
6.139999999999999680e+00,9.070000000000000284e+00,5.583959999999999724e+01
7.540000000000000036e+00,7.419999999999999929e+00,7.169159999999999400e+01
3.410000000000000142e+00,9.650000000000000355e+00,3.092810000000000059e+01
8.580000000000000071e+00,8.230000000000000426e+00,9.007640000000000668e+01
6.250000000000000000e+00,8.279999999999999361e+00,5.562250000000000227e+01
7.200000000000000178e+00,4.209999999999999964e+00,6.026000000000000512e+01
3.259999999999999787e+00,1.639999999999999902e+00,1.390759999999999863e+01
2.899999999999999911e+00,5.790000000000000036e+00,1.999000000000000199e+01
5.750000000000000000e+00,4.019999999999999574e+00,4.110249999999999915e+01
9.640000000000000568e+00,3.129999999999999893e+00,9.918960000000001287e+01
6.200000000000000178e+00,6.870000000000000107e+00,5.218000000000000682e+01
5.990000000000000213e+00,6.459999999999999964e+00,4.880010000000000758e+01
7.830000000000000071e+00,6.240000000000000213e+00,7.378889999999999816e+01
6.709999999999999964e+00,2.799999999999999822e+00,5.062409999999999854e+01
1.080000000000000071e+00,8.320000000000000284e+00,1.780640000000000001e+01
3.589999999999999858e+00,4.410000000000000142e+00,2.170810000000000173e+01
9.089999999999999858e+00,7.019999999999999574e+00,9.666810000000000969e+01
7.889999999999999680e+00,2.890000000000000124e+00,6.803209999999998558e+01
5.860000000000000320e+00,2.990000000000000213e+00,4.031960000000000832e+01
8.199999999999999289e+00,4.530000000000000249e+00,7.629999999999999716e+01
6.209999999999999964e+00,6.379999999999999893e+00,5.132409999999999428e+01
8.880000000000000782e+00,3.189999999999999947e+00,8.523440000000000794e+01
4.200000000000000178e+00,9.199999999999999289e+00,3.603999999999999915e+01
3.680000000000000160e+00,7.780000000000000249e+00,2.910240000000000293e+01
8.250000000000000000e+00,9.769999999999999574e+00,8.760249999999999204e+01
1.870000000000000107e+00,3.930000000000000160e+00,1.135690000000000133e+01
1.040000000000000036e+00,3.209999999999999964e+00,7.501599999999999824e+00
9.349999999999999645e+00,7.320000000000000284e+00,1.020625000000000000e+02
1.229999999999999982e+00,9.720000000000000639e+00,2.095289999999999964e+01
5.110000000000000320e+00,5.129999999999999893e+00,3.637210000000000321e+01
3.120000000000000107e+00,4.179999999999999716e+00,1.809440000000000026e+01
2.509999999999999787e+00,4.120000000000000107e+00,1.454009999999999891e+01
8.330000000000000071e+00,6.549999999999999822e+00,8.248890000000000100e+01
3.439999999999999947e+00,2.040000000000000036e+00,1.591359999999999886e+01
6.110000000000000320e+00,3.310000000000000053e+00,4.395210000000000150e+01
2.640000000000000124e+00,8.789999999999999147e+00,2.454959999999999809e+01
5.349999999999999645e+00,9.250000000000000000e+00,4.712249999999999517e+01
2.100000000000000089e+00,9.519999999999999574e+00,2.344999999999999929e+01
9.359999999999999432e+00,5.049999999999999822e+00,9.770959999999998047e+01
1.459999999999999964e+00,5.070000000000000284e+00,1.227159999999999940e+01
3.089999999999999858e+00,8.730000000000000426e+00,2.700809999999999889e+01
7.750000000000000000e+00,9.179999999999999716e+00,7.842249999999999943e+01
7.660000000000000142e+00,2.799999999999999822e+00,6.427559999999999718e+01
6.540000000000000036e+00,5.250000000000000000e+00,5.327159999999999940e+01
7.129999999999999893e+00,6.969999999999999751e+00,6.477689999999999770e+01
6.919999999999999929e+00,6.780000000000000249e+00,6.144640000000000413e+01
3.419999999999999929e+00,5.809999999999999609e+00,2.331639999999999802e+01
2.129999999999999893e+00,4.940000000000000391e+00,1.441690000000000005e+01
4.809999999999999609e+00,1.209999999999999964e+00,2.555609999999999360e+01
5.030000000000000249e+00,3.439999999999999947e+00,3.218090000000000117e+01
1.750000000000000000e+00,1.560000000000000053e+00,6.182500000000000107e+00
8.160000000000000142e+00,9.980000000000000426e+00,8.654560000000000741e+01
5.070000000000000284e+00,3.759999999999999787e+00,3.322490000000000521e+01
3.689999999999999947e+00,9.880000000000000782e+00,3.337610000000000099e+01
7.070000000000000284e+00,3.310000000000000053e+00,5.660490000000000066e+01
8.240000000000000213e+00,7.879999999999999893e+00,8.365760000000000218e+01
9.810000000000000497e+00,1.310000000000000053e+00,9.885610000000001207e+01
4.910000000000000142e+00,4.709999999999999964e+00,3.352810000000000201e+01
9.509999999999999787e+00,7.870000000000000107e+00,1.061800999999999959e+02
5.700000000000000178e+00,5.910000000000000142e+00,4.431000000000000227e+01
4.320000000000000284e+00,7.219999999999999751e+00,3.310240000000000293e+01
2.620000000000000107e+00,7.769999999999999574e+00,2.240439999999999898e+01
8.910000000000000142e+00,6.019999999999999574e+00,9.142810000000000059e+01
6.650000000000000355e+00,5.209999999999999964e+00,5.464250000000000540e+01
3.439999999999999947e+00,8.320000000000000284e+00,2.847359999999999758e+01
2.359999999999999876e+00,1.229999999999999982e+00,8.029599999999998516e+00
1.040000000000000036e+00,4.620000000000000107e+00,1.032160000000000011e+01
5.650000000000000355e+00,3.370000000000000107e+00,3.866250000000000142e+01
1.790000000000000036e+00,4.440000000000000391e+00,1.208410000000000117e+01
1.639999999999999902e+00,9.589999999999999858e+00,2.186959999999999837e+01
8.970000000000000639e+00,1.939999999999999947e+00,8.434090000000000487e+01
7.759999999999999787e+00,5.990000000000000213e+00,7.219759999999999422e+01
6.290000000000000036e+00,7.290000000000000036e+00,5.414410000000000167e+01
7.769999999999999574e+00,2.819999999999999840e+00,6.601289999999998770e+01
4.500000000000000000e+00,4.820000000000000284e+00,2.989000000000000057e+01
2.319999999999999840e+00,6.700000000000000178e+00,1.878239999999999910e+01
6.429999999999999716e+00,7.719999999999999751e+00,5.678489999999999327e+01
3.490000000000000213e+00,1.790000000000000036e+00,1.576010000000000133e+01
9.189999999999999503e+00,7.940000000000000391e+00,1.003360999999999876e+02
6.959999999999999964e+00,6.730000000000000426e+00,6.190160000000000196e+01
7.799999999999999822e+00,2.759999999999999787e+00,6.635999999999999943e+01
9.769999999999999574e+00,4.450000000000000178e+00,1.043528999999999911e+02
8.820000000000000284e+00,2.350000000000000089e+00,8.249240000000000350e+01
4.160000000000000142e+00,7.379999999999999893e+00,3.206560000000000343e+01
9.849999999999999645e+00,2.919999999999999929e+00,1.028624999999999972e+02
5.150000000000000355e+00,3.939999999999999947e+00,3.440250000000000341e+01
9.310000000000000497e+00,9.339999999999999858e+00,1.053560999999999979e+02
8.919999999999999929e+00,9.599999999999999645e+00,9.876640000000000441e+01
7.219999999999999751e+00,2.100000000000000089e+00,5.632840000000000202e+01
2.580000000000000071e+00,1.580000000000000071e+00,9.816400000000001569e+00
3.220000000000000195e+00,5.290000000000000036e+00,2.094839999999999947e+01
8.039999999999999147e+00,6.129999999999999893e+00,7.690159999999998774e+01
2.069999999999999840e+00,3.950000000000000178e+00,1.218489999999999895e+01
4.780000000000000249e+00,2.049999999999999822e+00,2.694839999999999947e+01
5.530000000000000249e+00,2.149999999999999911e+00,3.488090000000000401e+01
